carat,cut,color,clarity,depth,table,price,x,y,z,L/W,color_scale,grams,ppg,clarity_scale,cut_scale
1.73,Very Good,I,SI2,62.0,58.0,9292,7.6,7.69,4.74,0.9882964889466839,6,0.34600000000000003,26855.491329479766,7,3
1.06,Very Good,E,VS1,63.0,58.0,7900,6.46,6.49,4.08,0.9953775038520801,2,0.21200000000000002,37264.15094339622,4,3
1.37,Premium,H,VS2,60.9,59.0,6337,7.22,7.17,4.38,1.0069735006973501,5,0.274,23127.73722627737,5,4
0.55,Ideal,H,VVS2,61.7,57.0,1806,5.28,5.26,3.25,1.0038022813688214,5,0.11000000000000001,16418.181818181816,3,5
0.3,Ideal,E,VVS2,61.3,57.0,949,4.3,4.32,2.64,0.9953703703703702,2,0.06,15816.666666666668,3,5
0.32,Very Good,F,IF,61.7,55.0,921,4.4,4.41,2.72,0.997732426303855,3,0.064,14390.625,1,3
0.3,Ideal,D,VS1,62.8,57.0,742,4.27,4.3,2.69,0.9930232558139535,1,0.06,12366.666666666668,4,5
0.74,Very Good,D,VS2,62.2,59.0,3498,5.8,5.84,3.62,0.9931506849315068,1,0.148,23635.135135135137,5,3
0.32,Ideal,G,VVS2,61.7,57.0,936,4.44,4.41,2.73,1.0068027210884354,4,0.064,14625.0,3,5
0.32,Ideal,D,SI1,62.7,57.0,756,4.37,4.34,2.73,1.0069124423963134,1,0.064,11812.5,6,5
0.51,Ideal,G,IF,62.9,58.0,2146,5.07,5.11,3.2,0.9921722113502935,4,0.10200000000000001,21039.215686274507,1,5
0.74,Ideal,G,SI1,61.9,55.0,3130,5.8,5.83,3.6,0.9948542024013721,4,0.148,21148.64864864865,6,5
1.06,Ideal,G,VS1,61.3,57.0,8093,6.53,6.56,4.01,0.9954268292682927,4,0.21200000000000002,38174.528301886785,4,5
0.7,Very Good,I,VS1,63.1,54.0,2129,5.61,5.67,3.56,0.9894179894179895,6,0.13999999999999999,15207.142857142859,4,3
1.0,Premium,E,VS1,59.1,59.0,8176,6.56,6.51,3.86,1.0076804915514592,2,0.2,40880.0,4,4
0.36,Premium,F,VS2,60.5,59.0,726,4.61,4.64,2.8,0.9935344827586208,3,0.072,10083.333333333334,5,4
0.7,Ideal,I,SI2,62.1,57.0,2079,5.66,5.71,3.53,0.9912434325744308,6,0.13999999999999999,14850.000000000002,7,5
0.88,Ideal,H,VVS1,62.0,59.0,4334,6.12,6.13,3.8,0.99836867862969,5,0.17600000000000002,24624.999999999996,2,5
0.83,Ideal,H,SI2,61.8,57.0,1863,6.08,5.99,3.73,1.015025041736227,5,0.166,11222.89156626506,7,5
1.21,Premium,I,SI1,59.3,59.0,5421,6.98,6.95,4.13,1.0043165467625899,6,0.242,22400.826446280993,6,4
1.0,Very Good,D,VS2,62.6,58.0,6762,6.31,6.38,3.97,0.9890282131661442,1,0.2,33810.0,5,3
0.51,Premium,E,SI1,61.7,59.0,1624,5.12,5.09,3.15,1.0058939096267192,2,0.10200000000000001,15921.568627450979,6,4
0.55,Ideal,H,SI1,62.2,54.0,1084,5.24,5.28,3.27,0.9924242424242424,5,0.11000000000000001,9854.545454545454,6,5
1.01,Very Good,F,VVS1,62.1,58.0,9908,6.37,6.41,3.97,0.9937597503900156,3,0.202,49049.504950495044,2,3
1.07,Ideal,G,SI1,60.2,57.0,5453,6.7,6.59,4.0,1.0166919575113809,4,0.21400000000000002,25481.30841121495,6,5
0.7,Premium,G,SI1,59.1,59.0,2042,5.77,5.83,3.43,0.9897084048027444,4,0.13999999999999999,14585.714285714288,6,4
1.01,Ideal,G,VS2,61.0,56.0,6855,6.46,6.49,3.95,0.9953775038520801,4,0.202,33935.64356435643,5,5
0.73,Ideal,H,IF,62.2,54.0,3301,5.76,5.82,3.6,0.9896907216494845,5,0.146,22609.589041095893,1,5
0.34,Good,H,VS2,63.3,56.0,537,4.39,4.45,2.8,0.9865168539325841,5,0.068,7897.058823529411,5,2
1.01,Premium,G,VVS2,61.9,60.0,6470,6.45,6.41,3.98,1.0062402496099845,4,0.202,32029.70297029703,3,4
0.81,Ideal,G,SI2,61.6,56.0,2789,5.97,6.01,3.69,0.9933444259567388,4,0.16200000000000003,17216.049382716046,7,5
0.7,Very Good,F,SI1,60.5,56.0,2155,5.73,5.8,3.49,0.9879310344827588,3,0.13999999999999999,15392.857142857145,6,3
1.5,Good,I,VS2,61.9,60.0,8316,7.25,7.28,4.5,0.9958791208791209,6,0.30000000000000004,27719.999999999996,5,2
1.03,Premium,H,SI1,63.0,59.0,4274,6.43,6.4,4.04,1.0046875,5,0.20600000000000002,20747.57281553398,6,4
0.28,Very Good,H,SI1,61.5,56.0,360,4.21,4.24,2.6,0.9929245283018867,5,0.05600000000000001,6428.5714285714275,6,3
0.32,Premium,E,SI1,61.2,58.0,524,4.37,4.42,2.69,0.9886877828054299,2,0.064,8187.5,6,4
1.27,Ideal,J,VS2,61.6,56.1,5606,6.94,7.0,4.29,0.9914285714285714,7,0.254,22070.866141732284,5,5
0.41,Ideal,F,SI1,62.7,57.0,755,4.7,4.74,2.96,0.9915611814345991,3,0.082,9207.31707317073,6,5
1.21,Premium,F,VS1,61.9,58.0,10245,6.82,6.76,4.2,1.0088757396449706,3,0.242,42334.710743801654,4,4
1.01,Premium,E,VS2,62.0,59.0,6666,6.44,6.46,4.0,0.9969040247678019,2,0.202,33000.0,5,4
0.56,Ideal,G,VVS2,60.7,56.0,2167,5.33,5.32,3.23,1.0018796992481203,4,0.11200000000000002,19348.214285714283,3,5
1.0,Premium,H,VVS2,60.3,59.0,6037,6.46,6.41,3.88,1.0078003120124805,5,0.2,30185.0,3,4
1.06,Ideal,I,SI2,61.9,59.0,4103,6.47,6.52,4.02,0.9923312883435583,6,0.21200000000000002,19353.77358490566,7,5
0.41,Premium,J,VS1,62.1,58.0,647,4.75,4.79,2.96,0.9916492693110647,7,0.082,7890.243902439024,4,4
1.22,Ideal,I,VS1,62.3,57.0,6469,6.81,6.85,4.25,0.9941605839416058,6,0.244,26512.295081967215,4,5
0.36,Ideal,F,SI1,62.0,56.0,600,4.54,4.59,2.83,0.9891067538126362,3,0.072,8333.333333333334,6,5
0.31,Ideal,G,IF,62.1,54.0,891,4.38,4.41,2.73,0.9931972789115646,4,0.062,14370.967741935485,1,5
0.8,Ideal,F,SI2,61.8,59.0,3066,5.94,5.96,3.68,0.9966442953020135,3,0.16000000000000003,19162.499999999996,7,5
0.31,Premium,F,VS2,61.7,58.0,625,4.34,4.38,2.69,0.9908675799086758,3,0.062,10080.645161290322,5,4
1.25,Ideal,I,VS1,61.6,56.0,7485,6.91,6.95,4.27,0.9942446043165467,6,0.25,29940.0,4,5
0.32,Ideal,E,SI1,61.8,55.0,561,4.42,4.45,2.74,0.9932584269662921,2,0.064,8765.625,6,5
0.71,Good,D,SI1,64.0,56.0,2641,5.59,5.63,3.59,0.9928952042628775,1,0.142,18598.591549295776,6,2
0.32,Ideal,F,VS2,61.1,57.0,828,4.44,4.4,2.7,1.009090909090909,3,0.064,12937.5,5,5
0.3,Very Good,E,VS2,62.7,53.0,603,4.32,4.35,2.72,0.9931034482758622,2,0.06,10050.0,5,3
0.74,Ideal,F,SI1,61.2,56.0,2889,5.83,5.87,3.58,0.9931856899488927,3,0.148,19520.27027027027,6,5
1.5,Very Good,H,SI1,60.7,63.0,9660,7.3,7.27,4.42,1.0041265474552958,5,0.30000000000000004,32199.999999999996,6,3
0.91,Very Good,H,SI1,63.4,59.0,3710,6.12,6.09,3.87,1.0049261083743843,5,0.18200000000000002,20384.615384615383,6,3
1.5,Very Good,J,VVS2,61.5,60.0,8712,7.27,7.31,4.48,0.9945280437756497,7,0.30000000000000004,29039.999999999996,3,3
0.39,Premium,E,VS2,60.9,60.0,1121,4.71,4.68,2.86,1.0064102564102564,2,0.07800000000000001,14371.79487179487,5,4
1.02,Ideal,F,VS2,62.0,56.0,7326,6.42,6.45,3.99,0.9953488372093023,3,0.20400000000000001,35911.76470588235,5,5
0.31,Premium,G,VVS1,60.5,60.0,1046,4.4,4.33,2.64,1.0161662817551964,4,0.062,16870.967741935485,2,4
0.32,Good,H,SI1,63.7,55.0,461,4.3,4.33,2.75,0.9930715935334873,5,0.064,7203.125,6,2
0.58,Ideal,H,SI1,60.2,57.0,1421,5.47,5.43,3.28,1.007366482504604,5,0.11599999999999999,12250.0,6,5
0.46,Ideal,H,VS1,61.2,55.0,1401,4.96,5.04,3.06,0.9841269841269841,5,0.09200000000000001,15228.260869565216,4,5
0.62,Premium,F,SI2,61.7,60.0,1329,5.48,5.45,3.37,1.0055045871559634,3,0.124,10717.741935483871,7,4
0.9,Very Good,E,SI2,60.7,61.0,3139,6.16,6.22,3.76,0.9903536977491962,2,0.18000000000000002,17438.888888888887,7,3
0.38,Ideal,I,VVS1,61.6,56.0,791,4.68,4.71,2.89,0.9936305732484076,6,0.07600000000000001,10407.894736842103,2,5
0.53,Ideal,E,VS2,61.5,56.0,1948,5.22,5.25,3.22,0.9942857142857142,2,0.10600000000000001,18377.358490566035,5,5
0.41,Ideal,E,VVS2,61.4,57.0,1187,4.76,4.79,2.93,0.9937369519832985,2,0.082,14475.60975609756,3,5
1.13,Ideal,F,VS2,62.1,56.0,7504,6.71,6.65,4.15,1.0090225563909774,3,0.22599999999999998,33203.539823008854,5,5
1.01,Premium,I,SI2,60.5,61.0,3761,6.47,6.42,3.9,1.0077881619937694,6,0.202,18618.811881188118,7,4
0.39,Ideal,F,IF,61.9,57.0,1368,4.68,4.69,2.9,0.9978678038379529,3,0.07800000000000001,17538.461538461535,1,5
1.29,Ideal,H,SI1,62.6,56.0,6424,6.96,6.93,4.35,1.0043290043290043,5,0.258,24899.22480620155,6,5
0.31,Ideal,D,SI2,62.9,54.0,593,4.35,4.3,2.72,1.0116279069767442,1,0.062,9564.516129032258,7,5
0.41,Ideal,D,VVS1,62.7,56.0,1413,4.77,4.74,2.98,1.0063291139240504,1,0.082,17231.70731707317,2,5
1.03,Ideal,H,SI1,61.7,57.0,5418,6.47,6.53,4.01,0.9908116385911179,5,0.20600000000000002,26300.970873786406,6,5
0.59,Very Good,E,SI1,62.9,57.0,1664,5.33,5.36,3.36,0.9944029850746268,2,0.118,14101.694915254238,6,3
1.04,Very Good,I,SI1,63.2,54.0,4193,6.49,6.42,4.08,1.0109034267912773,6,0.20800000000000002,20158.653846153844,6,3
0.8,Premium,H,SI2,62.2,58.0,2346,5.99,5.93,3.71,1.0101180438448567,5,0.16000000000000003,14662.499999999996,7,4
0.42,Premium,I,SI2,61.5,59.0,709,4.84,4.78,2.96,1.01255230125523,6,0.084,8440.47619047619,7,4
0.53,Ideal,G,SI1,62.4,55.0,1329,5.21,5.18,3.24,1.005791505791506,4,0.10600000000000001,12537.735849056602,6,5
0.41,Premium,F,VVS1,61.3,59.0,1356,4.79,4.73,2.92,1.0126849894291754,3,0.082,16536.585365853658,2,4
0.48,Good,D,VS1,59.3,58.0,1743,5.09,5.13,3.03,0.9922027290448343,1,0.096,18156.25,4,2
1.04,Good,F,SI2,63.1,60.0,4427,6.35,6.42,4.03,0.9890965732087227,3,0.20800000000000002,21283.653846153844,7,2
0.35,Premium,F,VS2,61.9,58.0,706,4.48,4.54,2.79,0.9867841409691631,3,0.06999999999999999,10085.714285714286,5,4
0.38,Premium,J,VS2,60.5,60.0,727,4.68,4.64,2.82,1.0086206896551724,7,0.07600000000000001,9565.789473684208,5,4
1.01,Premium,G,VVS2,61.7,59.0,7466,6.44,6.37,3.95,1.010989010989011,4,0.202,36960.396039603955,3,4
0.32,Ideal,D,SI1,61.5,56.0,589,4.39,4.42,2.71,0.9932126696832578,1,0.064,9203.125,6,5
0.59,Ideal,E,SI2,62.2,55.0,1286,5.38,5.4,3.35,0.9962962962962962,2,0.118,10898.305084745763,7,5
0.3,Ideal,G,VS2,61.3,56.0,526,4.28,4.33,2.64,0.9884526558891455,4,0.06,8766.666666666668,5,5
0.36,Ideal,H,IF,62.2,54.1,877,4.57,4.6,2.86,0.9934782608695654,5,0.072,12180.555555555557,1,5
0.72,Very Good,D,SI1,60.5,57.0,3102,5.85,5.89,3.55,0.9932088285229203,1,0.144,21541.666666666668,6,3
1.05,Ideal,J,SI1,62.3,56.0,4253,6.47,6.5,4.04,0.9953846153846153,7,0.21000000000000002,20252.38095238095,6,5
0.51,Very Good,J,VS2,61.6,58.0,1008,5.09,5.14,3.15,0.9902723735408561,7,0.10200000000000001,9882.35294117647,5,3
0.77,Ideal,E,VVS1,61.6,55.0,5251,5.87,5.95,3.64,0.9865546218487394,2,0.15400000000000003,34097.40259740259,2,5
0.72,Ideal,H,SI1,62.3,54.0,2354,5.78,5.75,3.59,1.0052173913043478,5,0.144,16347.222222222223,6,5
0.72,Ideal,H,VS1,61.9,56.0,2585,5.73,5.78,3.56,0.9913494809688581,5,0.144,17951.38888888889,4,5
0.75,Very Good,F,SI2,60.5,57.0,2274,5.88,5.95,3.58,0.988235294117647,3,0.15000000000000002,15159.999999999998,7,3
1.16,Premium,F,SI2,62.1,59.0,5072,6.71,6.76,4.18,0.992603550295858,3,0.23199999999999998,21862.068965517243,7,4
1.0,Good,G,SI2,64.2,57.0,3906,6.25,6.27,4.02,0.9968102073365231,4,0.2,19530.0,7,2
0.61,Very Good,F,VS2,59.6,61.0,1971,5.5,5.58,3.3,0.985663082437276,3,0.122,16155.737704918032,5,3
0.32,Ideal,G,IF,62.2,53.0,918,4.41,4.43,2.75,0.9954853273137698,4,0.064,14343.75,1,5
1.18,Ideal,I,VS1,62.2,55.0,6272,6.8,6.77,4.22,1.0044313146233383,6,0.236,26576.27118644068,4,5
1.01,Ideal,H,SI2,61.3,59.0,4078,6.5,6.46,3.97,1.0061919504643964,5,0.202,20188.118811881188,7,5
0.45,Ideal,G,SI1,61.6,54.0,831,4.96,4.98,3.06,0.9959839357429718,4,0.09000000000000001,9233.333333333332,6,5
1.02,Very Good,H,SI1,61.9,61.0,4476,6.34,6.42,3.95,0.9875389408099688,5,0.20400000000000001,21941.176470588234,6,3
1.22,Ideal,F,SI2,62.0,57.0,4852,6.88,6.83,4.25,1.007320644216691,3,0.244,19885.245901639344,7,5
0.71,Ideal,H,VVS2,61.7,57.0,3371,5.68,5.73,3.53,0.9912739965095985,5,0.142,23739.43661971831,3,5
1.0,Good,E,SI2,63.7,61.0,3889,6.32,6.27,4.01,1.0079744816586922,2,0.2,19445.0,7,2
0.27,Very Good,D,VVS2,62.2,59.0,622,4.08,4.12,2.55,0.9902912621359223,1,0.054000000000000006,11518.518518518516,3,3
0.37,Premium,F,SI1,61.5,59.0,616,4.59,4.62,2.83,0.9935064935064934,3,0.074,8324.324324324325,6,4
0.32,Ideal,E,VS2,62.1,55.0,900,4.42,4.4,2.74,1.0045454545454544,2,0.064,14062.5,5,5
0.43,Premium,F,SI1,61.7,58.0,739,4.82,4.84,2.98,0.9958677685950414,3,0.08600000000000001,8593.023255813952,6,4
0.37,Ideal,E,VS2,62.5,56.0,811,4.58,4.61,2.87,0.9934924078091105,2,0.074,10959.45945945946,5,5
0.31,Ideal,E,VS2,61.9,55.0,872,4.39,4.36,2.71,1.006880733944954,2,0.062,14064.516129032258,5,5
1.16,Premium,D,SI2,62.5,60.0,5136,6.7,6.64,4.17,1.0090361445783134,1,0.23199999999999998,22137.93103448276,7,4
0.33,Very Good,H,VVS2,61.8,57.0,614,4.43,4.46,2.74,0.9932735426008968,5,0.066,9303.030303030302,3,3
0.91,Good,J,VS2,61.3,61.0,3290,6.18,6.25,3.81,0.9887999999999999,7,0.18200000000000002,18076.923076923074,5,2
0.34,Premium,D,SI2,60.8,60.0,507,4.49,4.53,2.74,0.9911699779249448,1,0.068,7455.882352941176,7,4
0.52,Ideal,G,VVS2,61.0,56.0,2012,5.24,5.18,3.18,1.0115830115830118,4,0.10400000000000001,19346.153846153844,3,5
0.35,Premium,F,VS2,62.0,59.0,906,4.55,4.51,2.81,1.0088691796008868,3,0.06999999999999999,12942.857142857145,5,4
0.35,Ideal,G,VVS2,61.0,57.0,1024,4.58,4.54,2.78,1.0088105726872247,4,0.06999999999999999,14628.57142857143,3,5
1.54,Premium,G,SI1,61.3,59.0,10219,7.41,7.38,4.53,1.0040650406504066,4,0.30800000000000005,33178.57142857142,6,4
0.7,Very Good,F,VS2,62.2,56.0,2400,5.7,5.74,3.56,0.9930313588850174,3,0.13999999999999999,17142.857142857145,5,3
0.4,Ideal,D,SI1,61.8,55.0,772,4.74,4.78,2.94,0.9916317991631799,1,0.08000000000000002,9649.999999999998,6,5
0.58,Very Good,G,SI2,63.3,58.0,1117,5.26,5.29,3.34,0.994328922495274,4,0.11599999999999999,9629.310344827587,7,3
0.53,Ideal,H,IF,62.0,54.0,1920,5.19,5.23,3.23,0.9923518164435946,5,0.10600000000000001,18113.207547169808,1,5
0.28,Ideal,H,VS2,61.9,55.0,467,4.2,4.23,2.61,0.9929078014184397,5,0.05600000000000001,8339.285714285714,5,5
1.0,Premium,J,VS2,62.0,62.0,3685,6.42,6.35,3.96,1.0110236220472442,7,0.2,18425.0,5,4
0.41,Premium,E,VS1,60.7,58.0,1079,4.79,4.83,2.92,0.9917184265010351,2,0.082,13158.536585365853,4,4
0.33,Ideal,F,VS1,62.8,55.0,765,4.41,4.45,2.78,0.9910112359550561,3,0.066,11590.90909090909,4,5
0.3,Ideal,I,SI1,62.3,56.0,506,4.35,4.32,2.7,1.0069444444444442,6,0.06,8433.333333333334,6,5
1.26,Premium,I,VS2,61.0,59.0,5983,6.97,6.91,4.23,1.0086830680173662,6,0.252,23742.06349206349,5,4
0.67,Premium,G,VS2,61.0,61.0,2050,5.66,5.61,3.44,1.0089126559714794,4,0.134,15298.507462686566,5,4
0.3,Good,H,VS1,63.2,59.0,512,4.31,4.27,2.71,1.009367681498829,5,0.06,8533.333333333334,4,2
0.38,Ideal,F,SI2,60.9,56.0,568,4.69,4.74,2.87,0.989451476793249,3,0.07600000000000001,7473.684210526315,7,5
0.33,Ideal,G,VVS2,61.5,56.0,965,4.49,4.45,2.75,1.0089887640449438,4,0.066,14621.21212121212,3,5
0.5,Premium,G,VS1,59.7,60.0,1624,5.11,5.14,3.06,0.9941634241245138,4,0.1,16240.0,4,4
1.25,Ideal,G,VS2,60.9,57.0,9590,6.96,6.99,4.25,0.9957081545064377,4,0.25,38360.0,5,5
0.33,Ideal,D,SI1,62.5,54.0,780,4.44,4.43,2.77,1.0022573363431153,1,0.066,11818.181818181818,6,5
0.43,Ideal,F,SI1,61.6,57.0,792,4.8,4.85,2.97,0.9896907216494846,3,0.08600000000000001,9209.302325581395,6,5
1.11,Very Good,H,SI1,61.9,58.0,5780,6.63,6.65,4.11,0.9969924812030074,5,0.22200000000000003,26036.036036036032,6,3
1.09,Ideal,J,SI2,62.0,55.0,5034,6.58,6.64,4.1,0.9909638554216869,7,0.21800000000000003,23091.74311926605,7,5
1.04,Premium,F,SI1,62.5,60.0,5724,6.46,6.43,4.03,1.0046656298600312,3,0.20800000000000002,27519.230769230766,6,4
0.37,Ideal,H,VS2,61.7,55.0,603,4.64,4.67,2.87,0.9935760171306209,5,0.074,8148.648648648649,5,5
0.38,Ideal,E,VS1,61.7,53.0,905,4.69,4.71,2.9,0.9957537154989385,2,0.07600000000000001,11907.894736842103,4,5
0.42,Premium,F,SI1,61.8,58.0,992,4.84,4.81,2.98,1.0062370062370063,3,0.084,11809.52380952381,6,4
0.52,Ideal,E,VS2,61.2,56.0,1689,5.16,5.23,3.18,0.9866156787762905,2,0.10400000000000001,16240.384615384613,5,5
0.31,Ideal,J,SI2,62.2,54.0,344,4.35,4.37,2.71,0.9954233409610983,7,0.062,5548.387096774193,7,5
0.72,Very Good,J,VS1,62.7,58.0,1988,5.67,5.72,3.57,0.9912587412587412,7,0.144,13805.555555555557,4,3
0.72,Very Good,I,SI2,63.4,56.0,1907,5.67,5.72,3.61,0.9912587412587412,6,0.144,13243.055555555557,7,3
1.51,Ideal,J,VS2,62.0,56.0,8217,7.3,7.34,4.54,0.9945504087193461,7,0.30200000000000005,27208.609271523175,5,5
0.3,Premium,I,VVS1,61.1,59.0,709,4.33,4.31,2.64,1.0046403712296985,6,0.06,11816.666666666668,2,4
0.54,Ideal,D,VS2,61.1,57.0,1892,5.22,5.25,3.2,0.9942857142857142,1,0.10800000000000001,17518.51851851852,5,5
1.26,Ideal,F,VS2,61.4,57.0,9236,7.02,6.96,4.29,1.0086206896551724,3,0.252,36650.793650793654,5,5
1.09,Premium,E,SI2,61.4,58.0,5127,6.67,6.63,4.08,1.0060331825037707,2,0.21800000000000003,23518.34862385321,7,4
0.3,Ideal,I,VS1,61.0,58.0,491,4.3,4.33,2.63,0.9930715935334873,6,0.06,8183.333333333334,4,5
1.01,Premium,G,SI2,63.0,58.0,4038,6.34,6.29,3.98,1.0079491255961843,4,0.202,19990.09900990099,7,4
0.71,Premium,D,VVS2,60.0,58.0,3618,5.92,5.84,3.53,1.0136986301369864,1,0.142,25478.873239436623,3,4
0.81,Premium,G,VS2,62.0,58.0,2994,5.95,5.92,3.68,1.0050675675675675,4,0.16200000000000003,18481.481481481478,5,4
0.3,Ideal,E,VS2,62.1,55.0,844,4.32,4.28,2.67,1.0093457943925235,2,0.06,14066.666666666668,5,5
0.5,Ideal,I,SI1,62.0,55.0,982,5.09,5.14,3.17,0.9902723735408561,6,0.1,9820.0,6,5
1.14,Premium,J,SI2,60.4,59.0,3861,6.8,6.74,4.09,1.0089020771513353,7,0.22799999999999998,16934.21052631579,7,4
0.42,Ideal,E,VVS2,61.3,56.0,1216,4.81,4.85,2.96,0.9917525773195877,2,0.084,14476.190476190475,3,5
1.75,Ideal,J,SI1,63.3,59.0,8840,7.63,7.57,4.81,1.0079260237780714,7,0.35000000000000003,25257.142857142855,6,5
0.4,Ideal,D,VVS2,61.4,56.0,1078,4.75,4.8,2.93,0.9895833333333334,1,0.08000000000000002,13474.999999999998,3,5
0.54,Ideal,D,SI1,62.6,55.0,1715,5.23,5.19,3.26,1.0077071290944124,1,0.10800000000000001,15879.629629629628,6,5
0.3,Premium,H,VS1,61.4,59.0,526,4.3,4.33,2.65,0.9930715935334873,5,0.06,8766.666666666668,4,4
0.32,Very Good,G,VS2,62.8,58.0,561,4.31,4.35,2.72,0.9908045977011494,4,0.064,8765.625,5,3
1.0,Very Good,H,SI1,60.0,63.0,4469,6.37,6.34,3.81,1.0047318611987381,5,0.2,22345.0,6,3
1.25,Very Good,H,SI2,62.8,55.0,5775,6.82,6.87,4.3,0.992721979621543,5,0.25,23100.0,7,3
1.34,Premium,G,SI2,61.7,58.0,6464,7.04,7.1,4.36,0.9915492957746479,4,0.268,24119.402985074626,7,4
0.3,Premium,G,VS1,61.8,59.0,776,4.37,4.34,2.69,1.0069124423963134,4,0.06,12933.333333333334,4,4
1.35,Premium,G,VS2,62.8,59.0,9471,7.04,7.01,4.41,1.0042796005706134,4,0.27,35077.777777777774,5,4
1.71,Premium,H,SI2,62.5,57.0,10687,7.67,7.62,4.78,1.0065616797900263,5,0.342,31248.538011695902,7,4
0.77,Very Good,E,SI2,60.4,58.0,3002,5.91,5.95,3.58,0.9932773109243698,2,0.15400000000000003,19493.50649350649,7,3
0.31,Premium,D,VS2,61.7,58.0,816,4.37,4.32,2.68,1.011574074074074,1,0.062,13161.290322580646,5,4
0.4,Very Good,E,SI1,62.9,59.0,687,4.69,4.72,2.96,0.9936440677966103,2,0.08000000000000002,8587.499999999998,6,3
0.58,Ideal,G,VS2,60.0,56.0,1761,5.45,5.48,3.28,0.9945255474452555,4,0.11599999999999999,15181.034482758621,5,5
0.31,Ideal,H,VS2,62.2,55.0,489,4.35,4.39,2.72,0.9908883826879271,5,0.062,7887.096774193548,5,5
0.33,Very Good,E,SI1,60.3,60.0,579,4.47,4.49,2.7,0.9955456570155901,2,0.066,8772.727272727272,6,3
0.44,Premium,F,VVS2,61.6,58.0,1196,4.85,4.89,3.0,0.9918200408997955,3,0.08800000000000001,13590.90909090909,3,4
1.0,Very Good,E,VS1,61.2,57.0,7002,6.43,6.47,3.95,0.9938176197836167,2,0.2,35010.0,4,3
0.56,Premium,E,VS1,60.1,61.0,1882,5.38,5.31,3.21,1.0131826741996235,2,0.11200000000000002,16803.571428571428,4,4
0.32,Premium,E,SI2,59.7,60.0,576,4.45,4.43,2.65,1.0045146726862304,2,0.064,9000.0,7,4
0.27,Very Good,E,VVS2,62.0,59.0,620,4.14,4.18,2.58,0.9904306220095693,2,0.054000000000000006,11481.48148148148,3,3
0.35,Premium,E,VS2,61.6,58.0,767,4.52,4.57,2.8,0.9890590809628007,2,0.06999999999999999,10957.142857142859,5,4
0.64,Very Good,I,SI1,63.0,57.0,1390,5.47,5.52,3.46,0.9909420289855073,6,0.128,10859.375,6,3
0.9,Very Good,E,SI1,63.2,54.0,4382,6.1,6.17,3.88,0.9886547811993517,2,0.18000000000000002,24344.44444444444,6,3
0.53,Ideal,F,IF,61.9,54.0,2802,5.22,5.25,3.24,0.9942857142857142,3,0.10600000000000001,26433.96226415094,1,5
0.71,Very Good,E,VS1,61.5,57.0,3192,5.74,5.77,3.54,0.9948006932409014,2,0.142,22478.873239436623,4,3
0.7,Premium,F,VS2,59.5,58.0,2838,5.85,5.75,3.45,1.017391304347826,3,0.13999999999999999,20271.428571428572,5,4
0.54,Good,D,SI1,63.7,57.0,1310,5.22,5.14,3.3,1.0155642023346303,1,0.10800000000000001,12129.629629629628,6,2
0.31,Ideal,F,IF,61.2,56.0,901,4.38,4.41,2.69,0.9931972789115646,3,0.062,14532.258064516129,1,5
1.0,Very Good,I,SI1,63.3,56.0,4538,6.27,6.36,4.0,0.9858490566037734,6,0.2,22690.0,6,3
0.28,Ideal,I,VVS2,62.2,55.0,497,4.21,4.24,2.63,0.9929245283018867,6,0.05600000000000001,8874.999999999998,3,5
1.11,Ideal,I,SI2,61.6,54.0,4428,6.66,6.72,4.12,0.9910714285714286,6,0.22200000000000003,19945.945945945943,7,5
1.0,Very Good,D,SI2,63.7,55.0,4419,6.32,6.37,4.04,0.9921507064364208,1,0.2,22095.0,7,3
1.34,Very Good,J,SI2,62.3,61.0,5787,6.97,7.05,4.37,0.9886524822695035,7,0.268,21593.283582089553,7,3
1.25,Premium,I,VS2,61.0,59.0,6084,6.98,6.89,4.23,1.0130624092888245,6,0.25,24336.0,5,4
1.11,Premium,F,VS1,62.8,56.0,7310,6.62,6.57,4.14,1.0076103500761036,3,0.22200000000000003,32927.92792792792,4,4
0.81,Very Good,G,SI2,63.4,58.0,2545,5.87,5.92,3.74,0.9915540540540541,4,0.16200000000000003,15709.876543209873,7,3
1.5,Good,E,SI1,64.1,56.0,8820,7.21,7.14,4.6,1.0098039215686274,2,0.30000000000000004,29399.999999999996,6,2
1.03,Ideal,H,SI2,60.8,56.0,3634,6.56,6.47,3.96,1.0139103554868625,5,0.20600000000000002,17640.776699029124,7,5
1.17,Ideal,F,SI1,62.2,56.0,5837,6.71,6.73,4.18,0.9970282317979197,3,0.23399999999999999,24944.444444444445,6,5
0.51,Premium,E,SI1,58.8,58.0,1443,5.28,5.23,3.09,1.0095602294455066,2,0.10200000000000001,14147.05882352941,6,4
0.73,Premium,E,SI1,59.6,61.0,2821,5.92,5.85,3.51,1.011965811965812,2,0.146,19321.91780821918,6,4
0.32,Premium,D,SI1,60.9,60.0,589,4.39,4.41,2.68,0.9954648526077097,1,0.064,9203.125,6,4
0.3,Ideal,F,VVS1,62.1,55.0,802,4.31,4.35,2.69,0.9908045977011494,3,0.06,13366.666666666668,2,5
0.5,Very Good,D,SI2,63.4,59.0,1243,5.03,5.0,3.18,1.006,1,0.1,12430.0,7,3
0.26,Ideal,F,IF,62.0,56.0,733,4.07,4.1,2.53,0.9926829268292684,3,0.052000000000000005,14096.153846153846,1,5
